"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"sil"
-0.476114010437576;-0.847020594193113;-0.21991024439478;-0.640248104755341;-0.36029841717915;-0.296604296604297;0.0753190333966876;-0.370261724256145;-0.677517185604529;-0.443352593582537;-0.309993201903468;0.402567678755439
-0.326052977384328;-0.243347473968376;-0.500738770685579;-0.52413291292748;-0.16580310880829;-0.162649006622517;-0.184945164506481;-0.339372108393932;-0.280117854136374;-0.685521944395873;-0.188200391806589;0.296416519236247
-1;-0.640218049666869;-0.769499417927823;-0.610530799475754;-0.339800443458979;0.0427746856318285;-0.177710843373494;-0.479842423973839;-0.463841987894234;-0.371822413175797;-0.3534298915941;0.206745848346297
-0.362670713201821;-0.715109735509285;-0.141632016632016;-0.854885520799742;-0.393343171011641;-0.652509652509653;-0.0984719864176571;-0.249408235619322;-0.521395003710116;-0.40658186486171;-0.730291759857261;0.348247385202899
-0.326052977384328;-0.243347473968376;-0.500738770685579;-0.52413291292748;-0.16580310880829;-0.162649006622517;-0.184945164506481;-0.339372108393932;-0.280117854136374;-0.685521944395873;-0.188200391806589;0.296416519236247
-0.391925687745624;-0.573594405594405;-0.299493572263343;-0.619858887381275;-0.709858103061986;0.0137298870923325;0.0385532591414944;-0.493505509972636;-0.396189791516894;-0.806451612903226;-0.488636051714199;0.261365092296116
-0.3006993006993;-0.553098516949152;-0.384278002699055;-0.528403340080972;-0.632952691680261;-0.143846445737415;0.148326848249027;-0.687534991833627;-0.756394640682095;-0.452540106951871;-0.494097807757167;0.280191759315809
-0.402942269902809;-0.517564402810304;-0.0808287795992712;-0.625625836040512;-1;-0.160702667534157;0.213903743315508;-0.712068804337664;-0.171037221854474;-0.384;-0.811724433033805;0.334845349030467
-0.68646080760095;-0.416219439475253;-0.591150442477876;-0.729510647938378;-1;0.551124144672532;0.740740740740741;-0.966593554918199;-0.420431123325318;0.390827401096977;-0.664406779661017;0.680784993953264
-0.323090500641849;-0.476434628278446;-0.11566742081448;-0.364859669357939;-1;-0.0889910419613389;-0.0385532591414944;-0.812947292351444;-0.511176219488533;-0.439696106362773;-0.923202082655386;0.471772277011024
-0.818515123739689;-0.274982282069454;-0.525675675675676;-0.612524881003894;-0.5275;0.0459259259259259;0.16409658717351;-0.409648872395057;-0.335369455289355;-0.397127071823204;-1;0.17914738114707
-0.280205655526992;-0.233333333333333;-0.0729317851959365;-0.320037262872629;-0.734550561797753;-0.625599673369399;-0.216759442597228;-0.415518869460454;-0.0619870474826153;-1;0.0314020344980073;0.256066995739556
-0.74263431542461;-0.274982282069454;-0.525675675675676;-0.612524881003894;-0.5275;0.0459259259259259;0.16409658717351;-0.409648872395057;-0.335369455289355;-0.397127071823204;-1;0.179033768908284
-0.569506726457398;-0.447923322683706;-0.571560480147738;-0.218236679369447;-0.421338155515371;-0.495757575757576;-0.453794855509686;-0.264028032173294;-0.476530837815931;-0.43657462985194;-0.510265024262785;0.125447600343147
-0.200742976549803;-0.183629654478363;0.0439248251748251;-0.395170789163722;-0.732991014120668;-0.527213849794495;-0.355105415460934;-0.664148011796613;-0.721030042918455;-0.344076738609113;-0.765337423312884;0.208578855769645
-0.865333333333334;-0.235731691676286;-0.348977200085233;-0.55475;-1;-0.464588634435963;0.0842022255322877;-0.979824210946843;-0.540318702823595;-0.306532187418613;-0.74278983892532;0.121421675489265
-0.153630873471792;-0.836734693877551;0.00767263427110017;-0.138602681721948;-0.326415094339623;-0.337462235649547;0.224247445457056;0.0687982160077273;-0.510400000000001;-0.413750091716193;0.100572592308373;0.476388579355279
-0.262966333030027;-0.0262790047525862;-0.238376488376488;-0.610316045380875;-0.331683168316832;-0.221804511278196;-0.415761737464069;-0.337444819527425;-0.307102272727272;-0.492007992007992;-0.729699666295884;0.491428113107156
-0.315112540192926;-0.811446886446887;-0.258058086560364;-0.435990187332739;-0.725515463917526;-0.68185212845407;-0.413223140495868;-0.577246145667195;-0.254162262156448;-0.432402935799842;-0.58600583090379;0.0895513973750188
-0.818471337579618;-0.31513204853676;-0.138942307692308;-0.196558140696614;-1;-0.268012939907852;-0.0490812379110252;-0.198156035554364;-0.454095851159869;-0.384931245225363;-0.510807374443738;0.451305070116355
-0.323262839879154;-0.326296674611281;-0.565048543689321;-0.851230425055928;-0.623318385650224;-0.366112486735055;-0.332369055445979;-0.717334767254885;-0.525778331257783;-0.361981751997353;-0.573147141725465;0.373250130159098
-0.642470205850487;-0.364335898293744;-0.335347432024169;-0.197915075607148;-0.483082706766918;-0.451261214144909;-0.00734656099959503;-0.330557335041623;-0.237334647565497;-0.498559077809798;-0.47373844432668;0.147774896787209
-0.673832468495182;-0.304569968776611;-0.692737430167597;-0.633977851995078;-1;-0.00212903823012124;0.245454545454545;-0.800957956359762;-0.171936163806083;-0.408376963350785;-0.787767702103029;0.446897874709151
-0.420901746155851;-0.838529176658673;-0.457718120805369;-0.043889845094664;-0.221400214925797;0.0426685525695426;0.0842022255322877;-0.17185243106463;-0.461655865502019;-0.49854476973121;-0.301615392421739;0.352645794293788
-0.354810100166945;-0.555402509947964;-0.745918367346938;-0.707564012627149;-0.936202920830131;-0.307866576689482;0.0475415174210355;-0.720804387568545;-0.345546639745174;-0.369814814814814;-0.789071872040408;0.436698976561147
-0.366645168855534;-0.828898111979167;-0.433381510625769;-0.566399347560147;-1;-0.254405971387103;0.0753190333966876;-0.346683354192772;-0.361031596247098;-0.454159077109897;-0.666257480435783;0.385967500460677
-0.111157586531423;-0.123588829471182;-0.635591325732171;-0.0605758783049616;-0.605522682445759;-0.710833176603348;-0.209710743801653;-0.0924543191889737;-0.484718810928519;-0.37046004842615;-0.572354441138972;0.0786297529027968
-0.468723221936589;-0.515086206896552;-0.184054603866291;-0.45578231292517;-0.6443390634262;0.124528301886792;-0.714892955264113;-0.594922399378266;-0.462603062426384;-0.357222844344905;-0.650291423813489;0.0805119617082567
-0.389234637101759;-0.329009255044758;-0.433381510625769;-0.339156855298139;-0.459761549925485;-0.600459242250287;0.052947719688543;-0.460803981597248;-0.151808582712295;-0.401002673796791;-0.896057347670251;0.34748413742452
-0.160324708269913;-0.886621315192744;-0.543464665415885;-0.176599594815208;-0.907918968692449;-0.675493250259605;-0.179697513458088;-0.124351371386205;-1;-0.0127278981768158;-0.564975934838949;0.153888285888823
-0.869822485207101;-1;-0.00682698812965085;-0.476732161323682;-0.799993351947879;-0.299744897959184;-0.428604118993135;-0.691676428478463;-0.84;-0.32471264367816;-0.65141291810842;0.184055998504515
-1;-0.36936936936937;-0.174772589448151;-0.395041705282669;-0.632058618705907;0.0523214285714286;-0.523657628920787;-0.90037632569281;-0.919482386772106;-0.29041302706783;-0.589720277600993;0.342246360152908
-0.398651047213348;-0.693670886075949;-0.191035787276601;-0.853746978243352;-0.610846549891644;-0.43543994553246;0.240236938247083;-0.650587273845194;-0.563918193110446;-0.635175879396985;-0.780737096568981;0.284150270461282
-0.46266611864639;-0.433155080213904;-0.236269711799891;-0.251637658529154;-0.4468677053363;-0.347692307692308;0.250673854447439;-0.720448337571818;-0.353730512249443;-0.496270724118825;-0.285953670438094;0.354131521065731
-0.40552016985138;-0.568868980963046;-0.41717410214987;-0.129259259259259;-0.500954305602335;-0.636281486501751;0.684561366733047;-0.240083507306854;-0.598507628911906;-0.496434937611408;-0.874439461883408;0.420589844502415
-0.383078730904818;-0.232775025784802;-0.289816232771822;-0.169907202828104;-0.443266171792153;-0.628607809847199;0.088230008984726;-0.718944178988172;-0.513778273335457;-0.775641025641025;-0.649220489977727;0.023062782537935
-0.398651047213348;-0.693670886075949;-0.191035787276601;-0.853746978243352;-0.610846549891644;-0.43543994553246;0.240236938247083;-0.650587273845194;-0.563918193110446;-0.635175879396985;-0.780737096568981;0.284150270461282
-0.411334635121021;-0.847020594193113;-0.531057892767413;-0.654706511565717;-0.907289002557545;-0.474375;0.0288152953226357;-0.900723180281608;-0.151808582712295;-0.432936802973978;-1;0.223345880265261
-0.411334635121021;-0.899445214979195;-0.505942321321485;-0.661672998820909;-1;-0.474375;-0.167940121627943;-0.900723180281608;-0.157563532536898;-0.427962427745665;-1;0.150463897524864
-0.0895045833762489;-0.266771611347423;-0.70076726342711;-0.434547783637811;-0.277777777777778;-0.325866478525443;-0.452573839662447;-0.349131868521517;-0.211076741788187;-0.336380952380952;-0.0487525346028376;0.052513805910618
-0.38127974616605;-0.88134475939354;-0.486113648821487;-0.733347005742412;-0.534309780567627;-0.629005663488422;-0.0984719864176571;-0.752377534541531;-0.505751258087706;-0.389057750759879;-0.884269181311616;0.235997750015109
-0.381898454746137;-0.0782058917854037;-0.3006993006993;-0.62064128256513;-0.795709908069459;-0.754243465583672;-0.381085987786764;-0.276747566400891;-0.650448748228626;-0.332421964000912;-0.65570287890997;0.444197495755391
-0.412779237844941;-0.343039772727272;-0.278803347777053;-0.342552519797755;-0.366802351876978;-0.364123159303882;-0.108869272803699;-0.667145775020809;-0.515233393266909;-0.39878937108854;-0.675675675675675;0.0237684010568058
-0.0586798045341659;-0.855397148676171;-0.85068349106204;-0.329909512714418;-0.429718875502008;-0.442102893166723;0.0766823161189358;-0.266863843918631;-0.138253056414789;-0.591310363913104;-0.0315184583236593;0.453268862467908
-0.0333516081871345;-0.184331168476778;-0.632124352331606;-0.278220211161388;-0.351005484460695;-0.464392826539356;0.187890227965733;-0.259135909822072;-0.141939318464848;-0.353444935286367;-0.350590672661553;0.287798134696721
-0.0895045833762489;-0.266771611347423;-0.70076726342711;-0.434547783637811;-0.277777777777778;-0.325866478525443;-0.452573839662447;-0.349131868521517;-0.211076741788187;-0.336380952380952;-0.0487525346028376;0.052513805910618
-1;-0.31029319422306;-0.23108527131783;-0.548397898883782;-0.506787330316743;-0.224866662843379;0.0860420650095602;-0.779344250442829;-0.279500636717629;-0.372691814636008;-0.854316187256048;0.224070548130766
-0.458361543669601;-0.378030782205355;-0.38692098092643;0.110407740152039;-0.411764705882352;0.122362869198312;-0.644773089749166;-0.171782483926017;-0.7812613926358;-0.515524188852398;-0.893955461293744;0.0632351870026862
-0.216828478964402;-0.63109756097561;-0.374432085226383;-0.259084194977843;-0.545408163265306;-0.592741346575142;-0.21015037593985;-0.581140534581609;-0.884749708963911;-0.302978723404255;-0.776302011573436;0.250744735235927
-0.173913043478261;-0.34937908078351;-0.171764705882353;-0.572988273352204;-0.58201703094889;-0.67622641509434;-0.0492083868207103;-0.256969263759861;-0.907303370786517;-0.258742883699314;-1;0.301947529354158
-0.145038167938931;-0.542857142857143;-0.502912621359223;-0.10953638953639;-0.0622153578076115;-0.514533401325854;-0.672414379485087;-0.283945552389996;-0.580341491917159;-0.262680862680862;-0.510265024262785;0.311349905887477
-0.145038167938931;-0.542857142857143;-0.502912621359223;-0.10953638953639;-0.0622153578076115;-0.514533401325854;-0.672414379485087;-0.283945552389996;-0.580341491917159;-0.262680862680862;-0.510265024262785;0.311349905887477
-0.59447004608295;-1;-0.874643874643875;-0.733063700707786;0.138506301491168;0.254019292604502;-0.526418786692759;-0.465137614678928;-0.229564930784443;-0.454780361757106;-0.607518317935648;0.214048935754362
-0.145038167938931;-0.542857142857143;-0.502912621359223;-0.10953638953639;-0.0622153578076115;-0.514533401325854;-0.672414379485087;-0.283945552389996;-0.580341491917159;-0.262680862680862;-0.510265024262785;0.311349905887477
-0.350657894736842;-0.390178488856007;-0.480515079634022;-0.79637341529005;-0.659093087911034;-0.238776296524621;-0.116845878136201;-0.347210798780781;-0.305649667405765;-0.510025519504193;-0.622037796220379;0.34342467116766
-0.145038167938931;-0.542857142857143;-0.502912621359223;-0.10953638953639;-0.0622153578076115;-0.514533401325854;-0.672414379485087;-0.283945552389996;-0.580341491917159;-0.262680862680862;-0.510265024262785;0.311349905887477
-0.345820519988818;-0.887005649717514;-0.122005988023952;-0.347044844175667;-0.567827130852341;-0.630350194552529;-0.0984719864176571;-0.258793298415178;-0.643621575342466;-0.67885816235504;-0.62996802192782;0.0130235306096171
-0.59447004608295;-1;-0.874643874643875;-0.733063700707786;0.138506301491168;0.254019292604502;-0.526418786692759;-0.465137614678928;-0.229564930784443;-0.454780361757106;-0.607518317935648;0.214048935754362
-0.423882681564246;-0.800292153589316;-0.19475138121547;-0.51359375;-0.667215157142521;-0.0869356002887161;-0.0635268346111719;-0.799493670886072;-0.395962821463191;-0.411162790697674;-0.90279823269514;0.159541331626177
-0.87734915924827;-0.768794749403341;-0.285187234827522;-0.263242239260678;-0.348204488921314;0.0672991777356103;-0.491075404706024;-0.457318349238243;-0.75560482877556;-0.143505154639175;-0.909246157599415;0.103417005124803
-1;-0.357344270699821;-0.748558246828143;-0.567875415522474;-0.304524361948956;-0.325143991810658;0.00296735905044501;-0.731767337807611;-0.296605575363316;-0.502831078955647;-0.827812017195271;0.444503728953046
-0.324383422323926;-0.77289156626506;-0.168131175110364;-0.676223038090867;-0.683355886332882;-0.234479610468655;-0.0714285714285714;-0.620996834278146;-0.382937086230585;-0.876777251184834;-0.898525585429315;0.193167642528107
-0.466479723899914;-0.623363153118112;-0.204290572317488;-0.136197432492253;-0.25794701986755;-0.146977085627392;0.128809355067328;-0.174379615417557;-0.465484584458593;-0.491939393939394;-0.456924754634678;0.48142911719824
-0.350657894736842;-0.390178488856007;-0.480515079634022;-0.79637341529005;-0.659093087911034;-0.238776296524621;-0.116845878136201;-0.347210798780781;-0.305649667405765;-0.510025519504193;-0.622037796220379;0.34342467116766
-0.323797139141743;-0.868354430379747;-0.168131175110364;-0.340031729243786;-0.498271664312122;0.126194067370538;-0.355186004037297;-0.657535860673322;-0.670190274841437;-0.495667916720548;-0.67590027700831;0.396548376673946
-0.353448275862069;-0.22969596001666;-0.238376488376488;-0.22446596200754;-0.334682848884181;-0.241696515792901;-0.313787375415282;-0.488176359738855;-0.436312349036366;-0.564547624213495;-0.675418156992535;0.0382043364103704
-0.312332439678284;-0.691318327974276;-0.224382439213595;-0.57327157079646;-0.185911938739993;-0.259268413247652;-0.271;-0.487025023169606;-0.320950289265052;-0.72681281618887;-0.509046441286745;0.407472813675497
-0.329761573945423;-0.606316725978647;-0.201897839693115;-0.147330389401847;-0.821076573161486;0.0475403059115337;-0.42021645021645;-0.980538088856799;-0.923276983094928;-0.524160609207338;-0.100572592308373;0.394373567347779
-0.21578947368421;-1;-0.910685805422647;-0.377684505071703;-0.589567865981344;-0.360681114551084;-0.189909281608413;-0.49927853341218;-0.856777493606139;-0.244264507422402;-0.4;0.347268840964622
-0.504405286343611;-0.780058651026393;-0.122005988023952;-0.322066326530612;-0.684608915054668;-0.138140817650876;-0.0746753246753247;-0.39785782601221;-0.337665418885432;-0.452540106951871;-0.700372208436725;0.314936773339551
-0.704761904761905;-0.241650808408025;-0.285698460175031;-0.563306752598904;-0.542281879194631;-0.711698482623593;0.0607440166493234;-0.541749177140444;-0.626506024096385;-0.230387288977159;-0.416421548029247;0.344095077799484
-0.28620164803443;-0.886685552407932;-0.501557632398754;-0.624217118997912;-0.791883454734652;-0.619349722442506;-0.293868232224397;-0.221562742133235;-0.902676399026764;-0.320261437908497;-0.624999999999999;0.522051130174898
-0.219858156028369;-0.327554744525548;-0.100222882615156;-0.949093713844967;-0.561240934730056;-0.409526209677419;-0.586324786324786;-0.490093131946845;-0.406327543424317;-0.391424619640387;-0.771269366675727;-0.000887024197844599
-0.424080396830509;-0.374776705966416;-1;-0.375122046475298;-0.750208159866777;-0.567830373421568;0.0725242718446602;-0.520221033541319;-0.358103553762716;-0.513472129609048;-0.814592558871001;0.0980880720359397
-0.353448275862069;-0.22969596001666;-0.238376488376488;-0.22446596200754;-0.334682848884181;-0.241696515792901;-0.313787375415282;-0.488176359738855;-0.436312349036366;-0.564547624213495;-0.675418156992535;0.0382043364103704
-0.363282466521333;-0.335152838427948;-0.21991024439478;-0.631320892212154;-0.371000552344769;-0.4961956282711;-0.392458100558659;-0.616568265194201;-0.51998621898335;-0.571482148214822;-0.628205128205128;0.148987268235501
-0.329761573945423;-0.606316725978647;-0.201897839693115;-0.147330389401847;-0.821076573161486;0.0475403059115337;-0.42021645021645;-0.980538088856799;-0.923276983094928;-0.524160609207338;-0.100572592308373;0.394373567347779
-0.545682102628284;-1;-0.391226611226611;-0.671705426356589;-0.409458883681294;-0.0848944952804318;0.313392579273142;-0.281899109792266;-0.37916094673404;-0.377685787502464;-0.891333632689717;0.521177094065627
-0.395249532959701;-0.423719464144996;-0.272845363153733;-0.504311209143774;-0.486100289053663;-0.251858108108108;-0.40122755786286;-0.452869069838795;-0.488887335756219;-0.478795180722891;-0.426676745464541;-0.0277687678647178
-0.246376811594202;-0.156831472620946;0.00405445618211599;-0.231410256410256;-0.288130863939172;-0.404414827155352;-0.456019417475728;-0.158407014801441;-0.130250510860516;-0.281438163309509;-0.0487525346028376;0.0649651616688565
-0.307656897345404;-0.161145703611457;-0.0564938846825859;-0.610658914728682;-0.95618838992333;-0.35948361469712;-0.357221436429357;-0.627959413754232;-0.61734693877551;-0.461032863849765;-0.714234363767074;0.418017159410764
-0.204043536946095;-0.494704409782399;-0.154606286959228;-0.463551401869159;-0.357438649285629;-0.0721052631578947;-0.188517686692869;-0.249606928261218;-0.0108362298098546;-0.413126237246839;-0.462001093493713;0.168163944977406
-0.352172963529155;-0.528064146620848;-0.308302808302808;-0.652957720245856;-0.440217391304347;-0.045486700622524;-0.0651815181518152;-0.966914717061969;-0.568115088132764;-0.58268876611418;-0.680620155038759;0.507946197273108
-0.440941572089113;-1;-0.220133900550945;-0.242588092345079;-0.55470737913486;-0.640621086902079;0.715512034410177;-0.53466286799622;-0.493966414446851;-0.481408450704225;-0.734593429432044;0.457760735565719
-0.312332439678284;-0.691318327974276;-0.224382439213595;-0.57327157079646;-0.185911938739993;-0.259268413247652;-0.271;-0.487025023169606;-0.320950289265052;-0.72681281618887;-0.509046441286745;0.407472813675497
-0.210915616246499;-0.847029077117572;-0.892825509300266;-0.08453947368421;-0.406818799239336;-0.286926011718218;0.287737515010242;-0.406844528999683;-0.54692568632176;-0.682622950819672;-0.77889447236181;0.515476374302113
-0.355686218270471;-1;0.0439248251748251;-0.607768435803118;-0.39010447466982;-0.107497741644083;-0.53555479216764;-0.664148011796613;-0.329476643598616;-0.214278728606357;-0.765337423312884;0.097616484529846
-0.259313501144165;-0.382067851373182;-0.167022696929239;-0.144865049205885;-0.262472885032539;-0.628654970760234;-0.506753723729851;-0.222706338939195;-0.526544821583985;-0.209027777777777;-0.669657225619568;-0.00628268116938166
-0.880136986301369;-0.16445623342175;-0.673913043478261;-0.320037262872629;-0.681818181818182;-0.775216245313138;-0.216759442597228;-0.15263414370025;-0.219066937119676;-0.186046511627906;-0.205815614757544;-0.0231448956376474
-0.459479281261459;-0.378094059405941;-0.156566295546559;-0.552629396151294;-0.436185133239832;0.000504436070146338;-0.458169129720854;-0.676136129124319;-0.334597327555074;-0.429292929292929;-0.769702552120776;0.34466894726612
-0.210915616246499;-0.847029077117572;-0.892825509300266;-0.08453947368421;-0.406818799239336;-0.286926011718218;0.287737515010242;-0.406844528999683;-0.54692568632176;-0.682622950819672;-0.77889447236181;0.515476374302113
-0.259313501144165;-0.382067851373182;-0.167022696929239;-0.144865049205885;-0.262472885032539;-0.628654970760234;-0.506753723729851;-0.222706338939195;-0.526544821583985;-0.209027777777777;-0.669657225619568;-0.00628268116938166
-0.355686218270471;-1;0.0439248251748251;-0.607768435803118;-0.39010447466982;-0.107497741644083;-0.53555479216764;-0.664148011796613;-0.329476643598616;-0.214278728606357;-0.765337423312884;0.097616484529846
-0.422290122985257;-0.87382779198636;-0.299493572263343;-0.374485111945403;-0.527337002370144;0.0322024151811387;-0.323800659954311;-0.621915966386562;-0.296857272520989;-0.412650190218135;-0.776940467219292;0.378261695635853
-0.227530905446041;-0.334663246888952;0.0470588235294121;-0.145321100917431;-0.127243717590747;-0.38800724251784;-0.564257742969028;-0.276393167180041;-0.228512081613335;-0.500446927374301;-0.7160751565762;0.198023257293803
-0.43286506116208;-0.569606652340465;-0.206944007549544;-0.241544381734222;-0.191927747535118;-0.597106184364061;0.16789403835645;-0.397389356607671;-0.217528566122654;-0.427760829774252;-0.69640317008738;0.175379339572704
-0.515624999999999;-0.394383394383394;-0.1905606463691;-0.390481524606836;-0.888288288288288;-0.282828282828283;-0.235765994912933;-0.397787899070997;-0.475302950474184;-0.634378466748409;-0.54800853485064;0.320875351518039
-0.428771929824561;-0.313804004214963;-0.555509527754764;-0.629896096602078;-0.897007654836465;-0.264769065520945;-0.147118644067796;-0.415648073683103;-0.874149659863945;-0.359683042789223;-0.776940467219292;0.430317774738623
-0.428771929824561;-0.313804004214963;-0.555509527754764;-0.629896096602078;-0.897007654836465;-0.264769065520945;-0.147118644067796;-0.415648073683103;-0.874149659863945;-0.359683042789223;-0.776940467219292;0.430317774738623
-0.381898454746137;-0.111751982696467;-0.3006993006993;-0.632783505154639;-1;-0.758909853249476;-0.650982727814175;-0.330654617210483;-0.595734237651154;-0.392146315223238;-0.691608728574379;0.239750264992075
-0.26204128440367;-1;-0.0964150450568112;-0.315042293368746;-0.408471275559883;-0.687219931887435;-0.189303904923599;-0.239099235446067;-0.353548494242693;-0.631162075895496;-0.35718201754386;0.142339924576079
-0.515624999999999;-0.394383394383394;-0.1905606463691;-0.390481524606836;-0.888288288288288;-0.282828282828283;-0.235765994912933;-0.397787899070997;-0.475302950474184;-0.634378466748409;-0.54800853485064;0.320875351518039
-0.651715039577836;-0.406908171861836;-0.0825000000000002;-0.823919612877741;-0.421169623731964;-0.107185097575399;-0.550922761449077;-0.454154991512071;-0.910931174089069;-0.430129074084988;-0.240573478526359;0.174040255021524
-0.450799152705565;-0.733392645314353;-0.216592702169626;-0.705187558403418;-0.348204488921314;-0.559158134243458;0.392458100558659;-0.559214465065989;-0.406294717789655;-0.298482160457324;-0.417750811201188;0.129479937732423
-0.35568704799474;-0.796215429403202;-0.164529914529915;-0.129259259259259;-0.666348903717827;-0.45487860742098;0.592103004291845;-0.321649484536039;-0.264148448519041;-0.311962151800645;-1;0.358809778409714
-0.40746887966805;-0.897111913357401;-0.205451235868941;-0.472235768184385;-0.185840707964602;-0.454142011834319;-0.515218180168738;-0.377531755207538;-0.32444873979501;-0.54627287606011;-0.317319848293299;0.0597007439110747
-0.229227761485826;-0.157268956202972;-0.431576372752843;-0.717355640535373;-0.653891977760127;-0.229235664653549;-0.337765957446809;-0.922112742140878;-0.188241614131551;-0.272778661013955;-0.23884666226041;0.237458686249732
-0.428771929824561;-0.313804004214963;-0.555509527754764;-0.629896096602078;-0.897007654836465;-0.264769065520945;-0.147118644067796;-0.415648073683103;-0.874149659863945;-0.359683042789223;-0.776940467219292;0.430317774738623
-0.282245008094981;-0.836997019374069;-0.198749904133753;-0.182383720930233;-0.445148795559593;-0.444444444444444;0.592103004291845;-0.63862332695986;-0.130866266760762;-0.513182126587187;-0.617834394904458;0.360921803131488
-0.342430149447693;-0.648702594810379;-0.197754427801376;-0.0126973815561679;-0.831578947368421;-0.216989247311828;-0.360332294911734;-0.431199002071391;-0.543174919007168;-0.285544554455445;-0.864197530864198;0.352218447605671
-0.400712666018788;-0.194192377495462;-0.327545638945233;-0.567551578424062;-0.631043537459072;-0.492546213476446;-0.323800659954311;-0.619610129575738;-0.361471571906354;-0.47320186564111;-0.40445753853324;0.195142182516813
-0.25462962962963;-0.191944725311763;-0.0906862745098038;-0.536214145069448;-0.0674242424242428;-0.631969472122112;-0.184546531525602;-0.576356867020461;-0.464475235849057;-0.552587498897999;-0.576210826210827;0.39620649162996
-0.411334635121021;-1;-0.211831811582736;-0.353245294686998;-0.36029841717915;-0.358764940239044;-0.170390148212729;-0.913058375090992;-0.423212685655326;-0.564124339480211;-0.387323943661972;0.144157349590228
-0.400712666018788;-0.194192377495462;-0.327545638945233;-0.567551578424062;-0.631043537459072;-0.492546213476446;-0.323800659954311;-0.619610129575738;-0.361471571906354;-0.47320186564111;-0.40445753853324;0.195142182516813
-0.573170731707316;-0.864159528907923;-0.0653646871263454;-0.816792074241284;-0.859060402684564;-0.739668181428449;-0.191642747480142;-0.700337964701457;-0.219066937119676;-0.639433962264151;-0.55919395465995;0.468585318901343
-0.745664739884394;-0.398145285935085;-0.272230063514466;-0.296623134328358;-0.412573977052646;-0.387242105263158;-0.052947719688543;-0.424286479455184;-0.7744140625;-0.636697247706422;-0.449347241969299;0.390253979446902
-0.307152875175316;-0.742786479802143;-0.127335640138409;-0.658303532490188;-0.328550932568149;0.00212903823012124;-0.355186004037297;-0.527705414349095;-0.587706558857008;-0.849226804123711;-0.640263543191801;0.286344318622691
-0.342430149447693;-0.648702594810379;-0.197754427801376;-0.0126973815561679;-0.831578947368421;-0.216989247311828;-0.360332294911734;-0.431199002071391;-0.543174919007168;-0.285544554455445;-0.864197530864198;0.352218447605671
-0.341374789286383;-0.736282367447596;-0.0998741742686384;-0.471049682480389;-0.153143218692096;-0.245117845117845;-0.492628992628993;-0.178374338559189;-0.316421631115266;-0.510685805422647;-0.158018439163744;0.21835361186695
-0.270587309085184;-0.338646566695251;-0.173881853908053;-0.792736261646701;-0.0457912457912442;-0.587218934911243;-0.0501089324618737;-0.520885382041992;-0.552597758405978;-0.540181802135734;-0.293504460365429;0.186486599380111
-0.341374789286383;-0.736282367447596;-0.0998741742686384;-0.471049682480389;-0.153143218692096;-0.245117845117845;-0.492628992628993;-0.178374338559189;-0.316421631115266;-0.510685805422647;-0.158018439163744;0.21835361186695
-0.326182745825603;-0.567576295817859;-0.144949118888062;-0.264134605136949;-0.377358490566038;0.126194067370538;-0.222977099236641;-0.410131038529263;-0.554577875545779;-0.413576642335766;-1;0.295714358200956
-0.39047619047619;-1;-0.281221922731356;0.0837558685446011;-1;0.0389610389610389;0.0725242718446602;-0.247712394661619;-0.358103553762716;-0.403287372439044;-0.426759304101628;0.436027158953778
-0.428114377124575;-0.435618659455498;-0.0974737312765486;-0.616167864905534;-0.349606815203145;-0.254237288135593;-0.456809750927398;-0.470996919358415;-0.3709645288679;-0.498559077809798;-0.469030602895364;0.0602810448435087
-0.301939058171745;-0.698996655518395;-0.613610559182515;-0.383803457688808;-0.58041958041958;-0.694280343716434;-0.0474689245181049;-0.466681994899876;-0.448969683892545;-0.52668759811617;-0.371387283236994;-0.0338883367524572
-0.410309278350516;-0.424319419237749;-0.221409792967467;-0.381412639405204;-0.274090197115482;-0.0885869565217391;-0.613861386138614;-0.0604395604395342;-0.565557729941291;-0.577939646201873;-0.357861289742109;5.17133138104756e-05
-0.429689410613842;-0.354246226586652;-0.120106579217053;-0.250437645601325;-0.441283075983483;-0.403106796116505;0.323800659954311;-0.349833207790793;-0.461313005522221;-0.486778398510242;-0.368547602752062;0.209355837841348
-0.340958605664488;-0.24646400675533;-0.391226611226611;-0.08453947368421;-0.470674011665586;-0.587327230299767;-0.21299328453935;-0.421410610495098;-0.676181980374665;-0.32859756097561;-0.45273631840796;0.0685646419588984
-0.365079365079366;-1;-0.558465011286682;-0.79637341529005;-0.714042553191489;-0.560762889615141;-0.00395256916996046;-0.721574430304821;-0.918486171761281;-0.499314537760028;-0.547169811320755;0.193449059255274
-0.349044585987261;-0.234545454545455;-0.442669789227166;-0.767838601447996;-0.421271192257533;-0.453903015966884;-0.615466878783861;-0.933619121849817;-0.521020232868868;-0.235795249440473;-1;0.122284610744691
-0.270587309085184;-0.338646566695251;-0.173881853908053;-0.792736261646701;-0.0457912457912442;-0.587218934911243;-0.0501089324618737;-0.520885382041992;-0.552597758405978;-0.540181802135734;-0.293504460365429;0.186486599380111
-0.350368218363624;-0.760345482156416;-0.158285125150352;-0.630230125523012;-0.205842741136858;-0.143249701314217;0.302289603960396;-0.811525795828757;-0.540318702823595;-0.312353267597217;-0.636374546218235;0.521430761685777
